date\code,002338,603178,300442,603726,002235,000905,600882,600071
2018-08-06,11.010,12.610,11.140,15.040,21.130,7.250,7.790,7.650
2018-08-03,12.060,12.390,11.160,15.600,21.460,7.020,7.800,7.820
2018-08-02,13.000,13.530,11.450,15.910,20.950,6.820,7.830,8.200
2018-08-01,13.600,12.300,12.130,16.880,20.710,7.080,8.160,8.340
