date\code,600857,000534,603889,300436,600255
2018-08-06,2.230,9.390,11.600,9.190,25.390
2018-08-03,2.210,9.600,11.600,9.510,25.030
2018-08-02,2.210,9.400,11.550,9.680,25.860
2018-08-01,2.280,9.650,11.700,10.070,26.960
2018-07-31,2.320,9.890,11.700,10.380,26.800
2018-07-30,2.320,10.080,11.840,10.540,27.300
2018-07-27,2.550,10.280,12.010,10.990,29.800
